# Time-averaged data for fix rdf_fix
# TimeStep Number-of-rows
# Row c_rdfOO[1] c_rdfOO[2] c_rdfOO[3] c_rdfOH[1] c_rdfOH[2] c_rdfOH[3]
10000 100
26 3.13885 0.526961 4.04 3.13885 1.63332 6.196
27 3.26194 0.49887 4.314 3.26194 1.5706 7.923
28 3.38503 0.45987 4.586 3.38503 1.35881 9.532
29 3.50812 0.667439 5.01 3.50812 1.20538 11.065
30 3.63121 0.802208 5.556 3.63121 1.01643 12.45
31 3.75431 0.951146 6.248 3.75431 1.04151 13.967
32 3.8774 0.976768 7.006 3.8774 0.99317 15.51
33 4.00049 1.0677 7.888 4.00049 0.984393 17.138
34 4.12358 1.1234 8.874 4.12358 1.01984 18.93
35 4.24667 1.3149 10.098 4.24667 0.987335 20.77
36 4.36977 1.30072 11.38 4.36977 1.0298 22.802
37 4.49286 1.28417 12.718 4.49286 1.01298 24.915
38 4.61595 1.23842 14.08 4.61595 1.02236 27.166
39 4.73904 1.18183 15.45 4.73904 1.0238 29.542
40 4.86213 1.10144 16.794 4.86213 1.01397 32.019
41 4.98523 1.04772 18.138 4.98523 0.997613 34.581
42 5.10832 1.02012 19.512 5.10832 1.05321 37.421
43 5.23141 0.870737 20.742 5.23141 1.02651 40.324
44 5.3545 0.81765 21.952 5.3545 1.0045 43.3
45 5.47759 0.73999 23.098 5.47759 0.989538 46.368
46 5.60069 0.818998 24.424 5.60069 0.986937 49.567
47 5.72378 0.818452 25.808 5.72378 0.998116 52.946
48 5.84687 0.852363 27.312 5.84687 0.913222 56.172
49 5.96996 0.941518 29.044 5.96996 0.947908 59.663
50 6.09305 0.997798 30.956 6.09305 0.923813 63.207
51 6.21615 0.990763 32.932 6.21615 0.941185 66.965
52 6.33924 1.01341 35.034 6.33924 0.959174 70.948
53 6.46233 1.09394 37.392 6.46233 0.956816 75.077
54 6.58542 1.12758 39.916 6.58542 1.00172 79.566
55 6.70851 1.05817 42.374 6.70851 0.985508 84.149
56 6.83161 1.10092 45.026 6.83161 1.01418 89.04
57 6.9547 1.03666 47.614 6.9547 1.04503 94.263
58 7.07779 1.05042 50.33 7.07779 1.01943 99.54
59 7.20088 1.04321 53.122 7.20088 1.04646 105.147
60 7.32397 0.967989 55.802 7.32397 1.05182 110.977
61 7.44707 0.975382 58.594 7.44707 1.04717 116.978
62 7.57016 0.962177 61.44 7.57016 1.01407 122.983
63 7.69325 1.01151 64.53 7.69325 1.03747 129.328
64 7.81634 0.95897 67.554 7.81634 1.00363 135.664
65 7.93943 0.96512 70.694 7.93943 0.993479 142.135
66 8.06253 1.0086 74.078 8.06253 1.00536 148.888
67 8.18562 1.01609 77.592 8.18562 0.989793 155.741
68 8.30871 1.02942 81.26 8.30871 0.984375 162.763
69 8.4318 1.00994 84.966 8.4318 0.974357 169.921
70 8.55489 1.01286 88.792 8.55489 0.98976 177.406
71 8.67799 1.03938 92.832 8.67799 0.999406 185.183
72 8.80108 1.00401 96.846 8.80108 0.989762 193.105
73 8.92417 0.993534 100.93 8.92417 0.989745 201.25
74 9.04726 0.96763 105.018 9.04726 1.0045 209.746
75 9.17035 0.965328 109.208 9.17035 1.00383 218.469
76 9.29345 0.989278 113.618 9.29345 0.981901 227.232
77 9.41654 0.998543 118.188 9.41654 1.00737 236.462
78 9.53963 0.995934 122.866 9.53963 1.01387 245.996
79 9.66272 0.986493 127.62 9.66272 1.00022 255.646
80 9.78581 0.990966 132.518 9.78581 0.986539 265.408
81 9.90891 0.994124 137.556 9.90891 0.976571 275.316
82 10.032 1.0157 142.832 10.032 1.00093 285.725
83 10.1551 0.985587 148.078 10.1551 0.981317 296.182
84 10.2782 1.01898 153.634 10.2782 1.00229 307.123
85 10.4013 1.04371 159.462 10.4013 0.999463 318.296
86 10.5244 0.972562 165.022 10.5244 1.01091 329.866
87 10.6475 1.00353 170.894 10.6475 1.01191 341.72
88 10.7706 1.03082 177.066 10.7706 1.01519 353.889
89 10.8936 0.991661 183.14 10.8936 0.999396 366.144
90 11.0167 1.01368 189.49 11.0167 0.999913 378.684
91 11.1398 0.998589 195.886 11.1398 1.033 391.93
92 11.2629 0.990627 202.372 11.2629 1.00291 405.076
93 11.386 1.00818 209.118 11.386 0.984031 418.258
94 11.5091 1.00487 215.988 11.5091 1.0062 432.03
95 11.6322 0.966245 222.736 11.6322 0.999896 446.01
96 11.7553 1.0308 230.088 11.7553 0.98922 460.135
97 11.8784 1.01861 237.506 11.8784 0.991322 474.588
98 12.0015 1.01127 245.024 12.0015 1.00522 489.549
99 12.1246 0.990845 252.542 12.1246 0.9994 504.73
100 12.2477 0.978779 260.12 12.2477 0.991735 520.102
33200 100
1 0.061546 0 0 0.061546 0 0
2 0.184638 0 0 0.184638 0 0
3 0.30773 0 0 0.30773 0 0
4 0.430822 0 0 0.430822 0 0
5 0.553914 0 0 0.553914 0 0
6 0.677006 0 0 0.677006 0 0
7 0.800098 0 0 0.800098 0 0
8 0.92319 0 0 0.92319 0 0
9 1.04628 0 0 1.04628 0 0
10 1.16937 0 0 1.16937 0 0
11 1.29247 0 0 1.29247 0 0
12 1.41556 0 0 1.41556 0 0
13 1.53865 0 0 1.53865 0.0368565 0.009
14 1.66174 0 0 1.66174 0.832157 0.246
15 1.78483 0 0 1.78483 1.86584 0.859
16 1.90793 0 0 1.90793 1.49442 1.42
17 2.03102 0 0 2.03102 0.653532 1.698
18 2.15411 0 0 2.15411 0.265419 1.825
19 2.2772 0 0 2.2772 0.166442 1.914
20 2.40029 0 0 2.40029 0.0908976 1.968
21 2.52339 0.274433 0.09 2.52339 0.109663 2.04
22 2.64648 2.45067 0.974 2.64648 0.200787 2.185
23 2.76957 3.68057 2.428 2.76957 0.374264 2.481
24 2.89266 2.05598 3.314 2.89266 0.793985 3.166
25 3.01575 0.883884 3.728 3.01575 1.38742 4.467
26 3.13885 0.571544 4.018 3.13885 1.5938 6.086
27 3.26194 0.45623 4.268 3.26194 1.60979 7.852
28 3.38503 0.623623 4.636 3.38503 1.36704 9.467
29 3.50812 0.586943 5.008 3.50812 1.16325 10.943
30 3.63121 0.756946 5.522 3.63121 1.06808 12.395
31 3.75431 0.939579 6.204 3.75431 1.03842 13.904
32 3.8774 0.927372 6.922 3.8774 0.996767 15.449
33 4.00049 1.08959 7.82 4.00049 0.978801 17.064
34 4.12358 1.26305 8.926 4.12358 1.01308 18.84
35 4.24667 1.26196 10.098 4.24667 1.04019 20.774
36 4.36977 1.25696 11.334 4.36977 1.00883 22.76
37 4.49286 1.35449 12.742 4.49286 0.984582 24.809
38 4.61595 1.29051 14.158 4.61595 1.03884 27.091
39 4.73904 1.11713 15.45 4.73904 1.02661 29.468
40 4.86213 1.06457 16.746 4.86213 1.0036 31.914
41 4.98523 1.01109 18.04 4.98523 1.04559 34.593
42 5.10832 0.956998 19.326 5.10832 1.04823 37.413
43 5.23141 0.91959 20.622 5.23141 1.00019 40.235
44 5.3545 0.831741 21.85 5.3545 1.01698 43.241
45 5.47759 0.788309 23.068 5.47759 0.977288 46.264
46 5.60069 0.792423 24.348 5.60069 0.990775 49.468
47 5.72378 0.810869 25.716 5.72378 0.969346 52.742
48 5.84687 0.882745 27.27 5.84687 0.915343 55.968
49 5.96996 0.92627 28.97 5.96996 0.946027 59.444
50 6.09305 0.985469 30.854 6.09305 0.934319 63.02
51 6.21615 1.02724 32.898 6.21615 0.945631 66.787
52 6.33924 1.04089 35.052 6.33924 0.950299 70.724
53 6.46233 1.03789 37.284 6.46233 0.959967 74.857
54 6.58542 1.09975 39.74 6.58542 1.01008 79.373
55 6.70851 1.07099 42.222 6.70851 0.998142 84.004
56 6.83161 1.11097 44.892 6.83161 1.00718 88.85
57 6.9547 1.08082 47.584 6.9547 1.04124 94.042
58 7.07779 1.05208 50.298 7.07779 1.04639 99.446
59 7.20088 0.964741 52.874 7.20088 1.02832 104.943
60 7.32397 0.945619 55.486 7.32397 1.04178 110.704
61 7.44707 1.02807 58.422 7.44707 1.03124 116.6
62 7.57016 1.00846 61.398 7.57016 1.03166 122.695
63 7.69325 0.979077 64.382 7.69325 1.01563 128.892
64 7.81634 0.965648 67.42 7.81634 1.00977 135.252
65 7.93943 0.990775 70.636 7.93943 0.999941 141.75
66 8.06253 0.992421 73.958 8.06253 1.00292 148.471
67 8.18562 0.986564 77.362 8.18562 0.982393 155.257
68 8.30871 1.03913 81.056 8.30871 0.993968 162.331
69 8.4318 1.00792 84.746 8.4318 0.973891 169.469
70 8.55489 1.00672 88.54 8.55489 0.98583 176.907
71 8.67799 1.04231 92.582 8.67799 1.01615 184.796
72 8.80108 0.981772 96.498 8.80108 0.976408 192.593
73 8.92417 1.02754 100.712 8.92417 1.00264 200.825
74 9.04726 0.995026 104.906 9.04726 1.00493 209.305
75 9.17035 0.963413 109.078 9.17035 0.994747 217.929
76 9.29345 0.978534 113.43 9.29345 0.998445 226.819
77 9.41654 0.956623 117.798 9.41654 0.986735 235.839
78 9.53963 1.00593 122.512 9.53963 1.01185 245.332
79 9.66272 1.01083 127.372 9.66272 0.996937 254.928
80 9.78581 0.977855 132.194 9.78581 1.01263 264.925
81 9.90891 0.990895 137.204 9.90891 0.988916 274.935
82 10.032 1.02384 142.51 10.032 0.994002 285.248
83 10.1551 0.987123 147.752 10.1551 0.981338 295.681
84 10.2782 1.02796 153.344 10.2782 0.986531 306.425
85 10.4013 1.03178 159.092 10.4013 1.01201 317.712
86 10.5244 1.00463 164.822 10.5244 0.996178 329.087
87 10.6475 0.99044 170.604 10.6475 0.998862 340.761
88 10.7706 0.979985 176.458 10.7706 1.01095 352.851
89 10.8936 1.0028 182.586 10.8936 1.0206 365.337
90 11.0167 0.998119 188.824 11.0167 1.00711 377.938
91 11.1398 1.02501 195.374 11.1398 0.992638 390.637
92 11.2629 0.991703 201.852 11.2629 0.999276 403.705
93 11.386 0.998539 208.518 11.386 1.00383 417.121
94 11.5091 0.981399 215.212 11.5091 1.00078 430.787
95 11.6322 1.00724 222.23 11.6322 0.998275 444.712
96 11.7553 1.01689 229.466 11.7553 1.01679 459.197
97 11.8784 1.02015 236.878 11.8784 0.983244 473.499
98 12.0015 0.989894 244.22 12.0015 0.999814 488.345
99 12.1246 0.994468 251.748 12.1246 1.01802 503.773
100 12.2477 0.972767 259.262 12.2477 0.979101 518.914
33300 100
1 0.061546 0 0 0.061546 0 0
2 0.184638 0 0 0.184638 0 0
3 0.30773 0 0 0.30773 0 0
4 0.430822 0 0 0.430822 0 0
5 0.553914 0 0 0.553914 0 0
6 0.677006 0 0 0.677006 0 0
7 0.800098 0 0 0.800098 0 0
8 0.92319 0 0 0.92319 0 0
9 1.04628 0 0 1.04628 0 0
10 1.16937 0 0 1.16937 0 0
11 1.29247 0 0 1.29247 0 0
12 1.41556 0 0 1.41556 0 0
13 1.53865 0 0 1.53865 0.0407572 0.01
14 1.66174 0 0 1.66174 1.02739 0.304
15 1.78483 0 0 1.78483 1.89636 0.93
16 1.90793 0 0 1.90793 1.38657 1.453
17 2.03102 0 0 2.03102 0.603635 1.711
18 2.15411 0 0 2.15411 0.287039 1.849
19 2.2772 0 0 2.2772 0.106092 1.906
20 2.40029 0 0 2.40029 0.107219 1.97
21 2.52339 0.437007 0.144 2.52339 0.0894363 2.029
22 2.64648 2.62665 1.096 2.64648 0.18743 2.165
23 2.76957 3.58247 2.518 2.76957 0.416531 2.496
24 2.89266 1.87532 3.33 2.89266 0.866352 3.247
25 3.01575 0.930683 3.768 3.01575 1.41692 4.582
26 3.13885 0.545292 4.046 3.13885 1.64012 6.256
27 3.26194 0.414106 4.274 3.26194 1.49328 7.902
28 3.38503 0.634154 4.65 3.38503 1.30916 9.456
29 3.50812 0.587296 5.024 3.50812 1.1844 10.966
30 3.63121 0.721107 5.516 3.63121 1.00224 12.335
31 3.75431 0.844622 6.132 3.75431 1.015 13.817
32 3.8774 0.904972 6.836 3.8774 1.05111 15.454
33 4.00049 1.11098 7.756 4.00049 1.01819 17.142
34 4.12358 1.32752 8.924 4.12358 1.02928 18.955
35 4.24667 1.32884 10.164 4.24667 1.01598 20.853
36 4.36977 1.31779 11.466 4.36977 0.984319 22.8
37 4.49286 1.31168 12.836 4.49286 1.05355 25.003
38 4.61595 1.27169 14.238 4.61595 1.02258 27.26
39 4.73904 1.12215 15.542 4.73904 1.03979 29.679
40 4.86213 1.05298 16.83 4.86213 1.00496 32.14
41 4.98523 1.07317 18.21 4.98523 1.04451 34.829
42 5.10832 0.930235 19.466 5.10832 1.03955 37.639
43 5.23141 0.9011 20.742 5.23141 1.02225 40.537
44 5.3545 0.876326 22.042 5.3545 1.03236 43.603
45 5.47759 0.811619 23.302 5.47759 0.988413 46.675
46 5.60069 0.814538 24.624 5.60069 0.951293 49.766
47 5.72378 0.79404 25.97 5.72378 0.935276 52.94
48 5.84687 0.816364 27.414 5.84687 0.927375 56.224
49 5.96996 0.925125 29.12 5.96996 0.93991 59.694
50 6.09305 0.91936 30.886 6.09305 0.944184 63.325
51 6.21615 1.05037 32.986 6.21615 0.951633 67.134
52 6.33924 1.06673 35.204 6.33924 0.938339 71.04
53 6.46233 1.00241 37.37 6.46233 0.968816 75.231
54 6.58542 1.1284 39.902 6.58542 0.98859 79.672
55 6.70851 1.06246 42.376 6.70851 1.01335 84.396
56 6.83161 1.10238 45.038 6.83161 1.01233 89.29
57 6.9547 1.0701 47.716 6.9547 1.00875 94.344
58 7.07779 1.02162 50.364 7.07779 1.06223 99.856
59 7.20088 0.989233 53.018 7.20088 1.0629 105.565
60 7.32397 0.998778 55.79 7.32397 1.04367 111.364
61 7.44707 0.989035 58.628 7.44707 1.02704 117.264
62 7.57016 1.03605 61.7 7.57016 1.02541 123.351
63 7.69325 0.995327 64.748 7.69325 0.986339 129.398
64 7.81634 0.9889 67.874 7.81634 0.994548 135.692
65 7.93943 0.981165 71.074 7.93943 1.003 142.241
66 8.06253 0.977599 74.362 8.06253 1.0139 149.068
67 8.18562 0.999186 77.826 8.18562 1.01375 156.104
68 8.30871 1.01068 81.436 8.30871 0.979738 163.11
69 8.4318 1.00694 85.14 8.4318 0.984475 170.36
70 8.55489 1.01144 88.97 8.55489 0.989458 177.861
71 8.67799 1.03839 93.016 8.67799 0.993893 185.614
72 8.80108 0.993578 96.998 8.80108 0.997321 193.616
73 8.92417 0.978978 101.032 8.92417 0.990242 201.785
74 9.04726 1.00211 105.276 9.04726 0.992613 210.201
75 9.17035 1.00986 109.67 9.17035 1.00483 218.954
76 9.29345 0.992685 114.106 9.29345 1.00488 227.944
77 9.41654 0.962979 118.524 9.41654 0.997618 237.107
78 9.53963 0.963349 123.06 9.53963 0.994211 246.479
79 9.66272 0.992368 127.854 9.66272 0.991479 256.068
80 9.78581 0.983303 132.726 9.78581 1.01478 266.134
81 9.90891 0.979497 137.702 9.90891 0.970848 276.008
82 10.032 1.04126 143.124 10.032 1.00501 286.485
83 10.1551 0.978687 148.346 10.1551 1.01178 297.293
84 10.2782 1.03406 153.998 10.2782 0.97682 307.982
85 10.4013 1.01008 159.652 10.4013 0.989263 319.068
86 10.5244 1.02568 165.53 10.5244 1.00818 330.635
87 10.6475 1.00585 171.43 10.6475 1.01788 342.588
88 10.7706 0.977996 177.3 10.7706 1.00082 354.614
89 10.8936 1.01889 183.556 10.8936 1.01201 367.054
90 11.0167 1.0195 189.958 11.0167 0.993101 379.539
91 11.1398 0.994909 196.346 11.1398 1.0006 392.401
92 11.2629 1.0129 202.994 11.2629 1.00656 405.627
93 11.386 0.99976 209.7 11.386 1.00256 419.09
94 11.5091 0.985493 216.454 11.5091 0.996169 432.758
95 11.6322 0.975031 223.28 11.6322 1.01123 446.931
96 11.7553 0.992483 230.376 11.7553 1.00728 461.349
97 11.8784 1.03339 237.92 11.8784 0.998006 475.935
98 12.0015 0.998075 245.358 12.0015 1.00995 491.003
99 12.1246 1.00158 252.976 12.1246 0.99112 506.095
100 12.2477 1.00551 260.78 12.2477 0.991313 521.498
33400 100
1 0.061546 0 0 0.061546 0 0
2 0.184638 0 0 0.184638 0 0
3 0.30773 0 0 0.30773 0 0
4 0.430822 0 0 0.430822 0 0
5 0.553914 0 0 0.553914 0 0
6 0.677006 0 0 0.677006 0 0
7 0.800098 0 0 0.800098 0 0
8 0.92319 0 0 0.92319 0 0
9 1.04628 0 0 1.04628 0 0
10 1.16937 0 0 1.16937 0 0
11 1.29247 0 0 1.29247 0 0
12 1.41556 0 0 1.41556 0 0
13 1.53865 0 0 1.53865 0.0569271 0.014
14 1.66174 0 0 1.66174 0.969218 0.292
15 1.78483 0 0 1.78483 1.99168 0.951
16 1.90793 0 0 1.90793 1.45211 1.5
17 2.03102 0 0 2.03102 0.623237 1.767
18 2.15411 0 0 2.15411 0.21374 1.87
19 2.2772 0 0 2.2772 0.103988 1.926
20 2.40029 0 0 2.40029 0.0584987 1.961
21 2.52339 0.351213 0.116 2.52339 0.105864 2.031
22 2.64648 2.70861 1.1 2.64648 0.207618 2.182
23 2.76957 3.67969 2.564 2.76957 0.434392 2.528
24 2.89266 2.03685 3.448 2.89266 0.84707 3.264
25 3.01575 0.801321 3.826 3.01575 1.35326 4.542
26 3.13885 0.422693 4.042 3.13885 1.65194 6.232
27 3.26194 0.445758 4.288 3.26194 1.51062 7.901
28 3.38503 0.45095 4.556 3.38503 1.37587 9.538
29 3.50812 0.620395 4.952 3.50812 1.17773 11.043
30 3.63121 0.722351 5.446 3.63121 1.02474 12.446
31 3.75431 0.853597 6.07 3.75431 0.957287 13.847
32 3.8774 0.966987 6.824 3.8774 0.989722 15.392
33 4.00049 1.212 7.83 4.00049 1.02905 17.102
34 4.12358 1.20877 8.896 4.12358 0.995725 18.86
35 4.24667 1.32361 10.134 4.24667 1.04939 20.825
36 4.36977 1.41166 11.532 4.36977 1.01431 22.836
37 4.49286 1.23794 12.828 4.49286 1.04394 25.024
38 4.61595 1.26872 14.23 4.61595 1.02156 27.284
39 4.73904 1.15388 15.574 4.73904 1.05366 29.741
40 4.86213 1.08315 16.902 4.86213 1.02584 32.259
41 4.98523 1.04274 18.246 4.98523 1.01883 34.888
42 5.10832 0.963535 19.55 5.10832 0.989884 37.57
43 5.23141 0.893364 20.818 5.23141 1.03641 40.515
44 5.3545 0.831243 22.054 5.3545 1.05884 43.667
45 5.47759 0.776311 23.262 5.47759 0.996061 46.77
46 5.60069 0.860587 24.662 5.60069 0.961051 49.9
47 5.72378 0.814555 26.046 5.72378 0.926629 53.052
48 5.84687 0.841536 27.538 5.84687 0.948317 56.418
49 5.96996 0.858048 29.124 5.96996 0.938801 59.892
50 6.09305 0.977466 31.006 6.09305 0.93031 63.478
51 6.21615 0.996026 33.002 6.21615 0.937202 67.238
52 6.33924 1.05081 35.192 6.33924 0.979773 71.326
53 6.46233 1.04071 37.446 6.46233 0.949493 75.443
54 6.58542 1.09998 39.92 6.58542 0.99517 79.924
55 6.70851 1.08998 42.464 6.70851 0.99494 84.573
56 6.83161 1.11386 45.16 6.83161 1.01018 89.468
57 6.9547 1.09471 47.906 6.9547 1.00461 94.513
58 7.07779 1.03156 50.586 7.07779 1.04437 99.945
59 7.20088 1.02337 53.338 7.20088 1.05783 105.64
60 7.32397 0.948282 55.976 7.32397 1.0486 111.48
61 7.44707 0.975605 58.782 7.44707 1.04323 117.487
62 7.57016 1.00537 61.77 7.57016 1.01462 123.524
63 7.69325 0.954565 64.7 7.69325 1.01952 129.789
64 7.81634 0.992278 67.844 7.81634 1.00027 136.134
65 7.93943 1.01008 71.146 7.93943 1.008 142.731
66 8.06253 1.0121 74.558 8.06253 1.00279 149.499
67 8.18562 1.00376 78.046 8.18562 0.981918 156.33
68 8.30871 1.01447 81.678 8.30871 1.00675 163.546
69 8.4318 0.99103 85.332 8.4318 0.979472 170.776
70 8.55489 1.02331 89.216 8.55489 0.984916 178.26
71 8.67799 0.95762 92.956 8.67799 1.00923 186.151
72 8.80108 1.02313 97.066 8.80108 1.00271 194.215
73 8.92417 1.01544 101.26 8.92417 0.984912 202.359
74 9.04726 1.03699 105.662 9.04726 0.982769 210.711
75 9.17035 1.0231 110.124 9.17035 0.999742 219.44
76 9.29345 0.944381 114.354 9.29345 0.985478 228.277
77 9.41654 0.970738 118.818 9.41654 1.01441 237.616
78 9.53963 0.977208 123.43 9.53963 0.982687 246.901
79 9.66272 0.982209 128.186 9.66272 1.01558 256.746
80 9.78581 1.00638 133.184 9.78581 0.992 266.609
81 9.90891 1.00471 138.3 9.90891 1.00086 276.812
82 10.032 0.978672 143.408 10.032 0.995016 287.209
83 10.1551 0.999218 148.752 10.1551 1.01055 298.029
84 10.2782 1.02362 154.36 10.2782 0.995787 308.951
85 10.4013 1.02841 160.13 10.4013 1.00289 320.216
86 10.5244 0.987429 165.802 10.5244 0.991573 331.619
87 10.6475 0.990584 171.626 10.6475 0.993502 343.313
88 10.7706 1.00431 177.668 10.7706 1.00397 355.405
89 10.8936 1.00286 183.84 10.8936 1.00308 367.764
90 11.0167 1.02824 190.312 11.0167 0.999596 380.36
91 11.1398 0.981093 196.626 11.1398 1.00409 393.297
92 11.2629 1.00598 203.244 11.2629 0.991758 406.359
93 11.386 1.01944 210.098 11.386 1.01322 419.997
94 11.5091 1.0062 217.01 11.5091 1.00803 433.86
95 11.6322 0.987866 223.942 11.6322 1.00325 447.954
96 11.7553 0.991566 231.048 11.7553 0.99385 462.213
97 11.8784 1.01895 238.504 11.8784 1.00804 476.98
98 12.0015 1.00405 246.004 12.0015 1.00632 492.029
99 12.1246 0.99085 253.558 12.1246 1.00165 507.317
100 12.2477 1.00523 261.378 12.2477 0.996902 522.843
33500 100
1 0.061546 0 0 0.061546 0 0
2 0.184638 0 0 0.184638 0 0
3 0.30773 0 0 0.30773 0 0
4 0.430822 0 0 0.430822 0 0
5 0.553914 0 0 0.553914 0 0
6 0.677006 0 0 0.677006 0 0
7 0.800098 0 0 0.800098 0 0
8 0.92319 0 0 0.92319 0 0
9 1.04628 0 0 1.04628 0 0
10 1.16937 0 0 1.16937 0 0
11 1.29247 0 0 1.29247 0 0
12 1.41556 0 0 1.41556 0 0
13 1.53865 0 0 1.53865 0.053086 0.013
14 1.66174 0 0 1.66174 0.969844 0.29
15 1.78483 0 0 1.78483 2.02748 0.958
16 1.90793 0 0 1.90793 1.38392 1.479
17 2.03102 0 0 2.03102 0.654021 1.758
18 2.15411 0 0 2.15411 0.229238 1.868
19 2.2772 0 0 2.2772 0.128673 1.937
20 2.40029 0 0 2.40029 0.0688189 1.978
21 2.52339 0.30406 0.1 2.52339 0.0865704 2.035
22 2.64648 2.73673 1.09 2.64648 0.20574 2.184
23 2.76957 3.76099 2.58 2.76957 0.409765 2.509
24 2.89266 1.96685 3.43 2.89266 0.862235 3.255
25 3.01575 0.808991 3.81 3.01575 1.3452 4.52
26 3.13885 0.503103 4.066 3.13885 1.65504 6.206
27 3.26194 0.414901 4.294 3.26194 1.52614 7.885
28 3.38503 0.510325 4.596 3.38503 1.28551 9.408
29 3.50812 0.55381 4.948 3.50812 1.17646 10.905
30 3.63121 0.737175 5.45 3.63121 1.04598 12.331
31 3.75431 0.829757 6.054 3.75431 1.01146 13.805
32 3.8774 0.953075 6.794 3.8774 0.970135 15.313
33 4.00049 1.07924 7.686 4.00049 1.01168 16.987
34 4.12358 1.2048 8.744 4.12358 1.02898 18.796
35 4.24667 1.35931 10.01 4.24667 1.03616 20.728
36 4.36977 1.40956 11.4 4.36977 1.01812 22.738
37 4.49286 1.30077 12.756 4.49286 0.994724 24.814
38 4.61595 1.23959 14.12 4.61595 1.03453 27.093
39 4.73904 1.19501 15.506 4.73904 1.05815 29.55
40 4.86213 1.12216 16.876 4.86213 1.01671 32.035
41 4.98523 1.07523 18.256 4.98523 1.06014 34.759
42 5.10832 0.960218 19.55 5.10832 1.04266 37.572
43 5.23141 0.866037 20.774 5.23141 1.01749 40.451
44 5.3545 0.88206 22.08 5.3545 0.980699 43.358
45 5.47759 0.817049 23.346 5.47759 1.02222 46.529
46 5.60069 0.764246 24.584 5.60069 0.992279 49.747
47 5.72378 0.814478 25.962 5.72378 0.958033 52.992
48 5.84687 0.815665 27.402 5.84687 0.93736 56.305
49 5.96996 0.871482 29.006 5.96996 0.925159 59.714
50 6.09305 0.898174 30.728 6.09305 0.935575 63.305
51 6.21615 1.03034 32.784 6.21615 0.944448 67.078
52 6.33924 1.0283 34.918 6.33924 0.924735 70.92
53 6.46233 1.14251 37.382 6.46233 0.982025 75.16
54 6.58542 1.07788 39.796 6.58542 0.956363 79.448
55 6.70851 1.09807 42.348 6.70851 0.997028 84.087
56 6.83161 1.06549 44.916 6.83161 1.01013 88.961
57 6.9547 1.05213 47.544 6.9547 1.04408 94.182
58 7.07779 1.07848 50.334 7.07779 1.00982 99.412
59 7.20088 1.02549 53.08 7.20088 1.03454 104.958
60 7.32397 0.983367 55.804 7.32397 1.06299 110.853
61 7.44707 0.924592 58.452 7.44707 1.03006 116.759
62 7.57016 1.01641 61.46 7.57016 1.03363 122.883
63 7.69325 1.01229 64.554 7.69325 1.02615 129.162
64 7.81634 0.964808 67.598 7.81634 1.01086 135.547
65 7.93943 0.968302 70.75 7.93943 1.00155 142.074
66 8.06253 1.02595 74.194 8.06253 1.00885 148.854
67 8.18562 1.0011 77.658 8.18562 0.997793 155.766
68 8.30871 0.988492 81.182 8.30871 0.993248 162.855
69 8.4318 1.03011 84.964 8.4318 0.979562 170.055
70 8.55489 1.03085 88.86 8.55489 0.991357 177.556
71 8.67799 1.01621 92.812 8.67799 1.00081 185.348
72 8.80108 0.987985 96.764 8.80108 0.990494 193.28
73 8.92417 1.0076 100.908 8.92417 0.991293 201.442
74 9.04726 0.961446 104.972 9.04726 0.993809 209.852
75 9.17035 1.01778 109.392 9.17035 0.998134 218.53
76 9.29345 0.978895 113.758 9.29345 0.985756 227.332
77 9.41654 1.00108 118.342 9.41654 1.02059 236.688
78 9.53963 0.952856 122.82 9.53963 0.985384 245.959
79 9.66272 1.02497 127.762 9.66272 1.00012 255.613
80 9.78581 0.98883 132.652 9.78581 1.00037 265.517
81 9.90891 0.980193 137.622 9.90891 0.991724 275.584
82 10.032 0.981301 142.722 10.032 0.992718 285.913
83 10.1551 1.0046 148.072 10.1551 0.998812 296.562
84 10.2782 1.03751 153.732 10.2782 0.999204 307.475
85 10.4013 1.02491 159.458 10.4013 0.996616 318.622
86 10.5244 0.985691 165.096 10.5244 1.00243 330.101
87 10.6475 1.01906 171.062 10.6475 0.999013 341.81
88 10.7706 0.995565 177.026 10.7706 1.00574 353.872
89 10.8936 0.963076 182.928 10.8936 0.987707 365.99
90 11.0167 1.01954 189.318 11.0167 0.996442 378.493
91 11.1398 1.02834 195.908 11.1398 1.02708 391.67
92 11.2629 0.970875 202.268 11.2629 0.991864 404.678
93 11.386 1.00317 208.984 11.386 1.00083 418.092
94 11.5091 1.0175 215.944 11.5091 1.01407 431.979
95 11.6322 0.984631 222.824 11.6322 0.993797 445.881
96 11.7553 1.02017 230.104 11.7553 1.00851 460.289
97 11.8784 1.00545 237.43 11.8784 1.0137 475.076
98 12.0015 1.02204 245.032 12.0015 0.994961 489.892
99 12.1246 1.01114 252.708 12.1246 1.00348 505.143
100 12.2477 0.997631 260.436 12.2477 0.996505 520.597
33600 100
1 0.061546 0 0 0.061546 0 0
2 0.184638 0 0 0.184638 0 0
3 0.30773 0 0 0.30773 0 0
4 0.430822 0 0 0.430822 0 0
